,sensor_id,sensor_type,location,lat,lon,timestamp,P1,durP1,ratioP1,P2,durP2,ratioP2
543,219,SDS011,94,48.765,9.168,2016-10-29T23:39:06.867812+00:00,49.38,,,37.1,,
544,219,SDS011,94,48.765,9.168,2016-10-29T23:40:07.556403+00:00,46.4,,,34.45,,
545,219,SDS011,94,48.765,9.168,2016-10-29T23:41:08.010204+00:00,39.45,,,31.32,,
546,219,SDS011,94,48.765,9.168,2016-10-29T23:42:09.201118+00:00,49.87,,,34.92,,
547,219,SDS011,94,48.765,9.168,2016-10-29T23:43:08.259855+00:00,42.05,,,32.82,,
548,219,SDS011,94,48.765,9.168,2016-10-29T23:44:07.712749+00:00,39.83,,,32.27,,
549,219,SDS011,94,48.765,9.168,2016-10-29T23:45:13.869522+00:00,45.07,,,34.0,,
550,219,SDS011,94,48.765,9.168,2016-10-29T23:46:15.966153+00:00,39.88,,,31.62,,
551,219,SDS011,94,48.765,9.168,2016-10-29T23:47:18.059328+00:00,40.05,,,32.13,,
552,219,SDS011,94,48.765,9.168,2016-10-29T23:48:21.011742+00:00,43.0,,,33.28,,
553,219,SDS011,94,48.765,9.168,2016-10-29T23:49:22.008287+00:00,38.37,,,31.85,,
554,219,SDS011,94,48.765,9.168,2016-10-29T23:50:22.048186+00:00,39.17,,,31.03,,
555,219,SDS011,94,48.765,9.168,2016-10-29T23:51:22.388925+00:00,43.37,,,32.72,,
556,219,SDS011,94,48.765,9.168,2016-10-29T23:52:21.671445+00:00,39.93,,,32.02,,
557,219,SDS011,94,48.765,9.168,2016-10-29T23:53:19.940045+00:00,41.52,,,33.4,,
558,219,SDS011,94,48.765,9.168,2016-10-29T23:54:18.185358+00:00,40.87,,,33.73,,
559,219,SDS011,94,48.765,9.168,2016-10-29T23:55:16.410680+00:00,40.82,,,32.12,,
560,219,SDS011,94,48.765,9.168,2016-10-29T23:56:14.645751+00:00,44.42,,,36.23,,
561,219,SDS011,94,48.765,9.168,2016-10-29T23:57:12.918454+00:00,42.23,,,30.32,,
562,219,SDS011,94,48.765,9.168,2016-10-29T23:58:12.207933+00:00,44.7,,,33.48,,
563,219,SDS011,94,48.765,9.168,2016-10-29T23:59:11.507620+00:00,41.15,,,32.0,,
